ClientId,ClientName,Type,Form,RegisterDate,TotalAmt,CutoffDt
130,Клиент 130,Ю,ООО,2020-11-04,1702426.40,2020-11-03
130,Клиент 130,Ю,ООО,2020-11-04,2356550.50,2020-11-02
131,Клиент 131,Ф,-,2020-11-01,2562210.26,2020-11-03
131,Клиент 131,Ф,-,2020-11-01,1530495.20,2020-11-01
131,Клиент 131,Ф,-,2020-11-01,1507884.96,2020-11-04
132,Клиент 132,Ю,ИП,2020-11-02,1113564.61,2020-11-01
132,Клиент 132,Ю,ИП,2020-11-02,2866345.76,2020-11-04
132,Клиент 132,Ю,ИП,2020-11-02,1375552.92,2020-11-02
133,Клиент 133,Ф,-,2020-11-03,1702529.60,2020-11-02
133,Клиент 133,Ф,-,2020-11-03,2356706.05,2020-11-01
133,Клиент 133,Ф,-,2020-11-03,986750.37,2020-11-03
134,Клиент 134,Ю,АО,2020-11-01,1507964.41,2020-11-03
134,Клиент 134,Ю,АО,2020-11-01,2562389.58,2020-11-02
134,Клиент 134,Ю,АО,2020-11-01,1530598.40,2020-11-04
135,Клиент 135,Ф,-,2020-11-02,1375632.35,2020-11-01
135,Клиент 135,Ф,-,2020-11-02,2866528.43,2020-11-03
135,Клиент 135,Ф,-,2020-11-02,1113640.73,2020-11-04
136,Клиент 136,Ю,ПАО,2020-11-03,2356861.60,2020-11-04
136,Клиент 136,Ю,ПАО,2020-11-03,986826.47,2020-11-02
136,Клиент 136,Ю,ПАО,2020-11-03,1702632.80,2020-11-01
137,Клиент 137,Ф,-,2020-11-04,1530701.60,2020-11-03
137,Клиент 137,Ф,-,2020-11-04,2562568.90,2020-11-01
137,Клиент 137,Ф,-,2020-11-04,1508043.83,2020-11-02
138,Клиент 138,Ю,ООО,2020-11-01,2866711.03,2020-11-02
138,Клиент 138,Ю,ООО,2020-11-01,1113716.85,2020-11-03
138,Клиент 138,Ю,ООО,2020-11-01,1375711.78,2020-11-04
139,Клиент 139,Ф,-,2020-11-02,2357017.15,2020-11-03
139,Клиент 139,Ф,-,2020-11-02,986902.59,2020-11-01
139,Клиент 139,Ф,-,2020-11-02,1702736.00,2020-11-04
140,Клиент 140,Ю,ИП,2020-11-03,1508123.26,2020-11-01
140,Клиент 140,Ю,ИП,2020-11-03,1530804.80,2020-11-02
140,Клиент 140,Ю,ИП,2020-11-03,2562748.22,2020-11-04
141,Клиент 141,Ф,-,2020-11-01,1113792.97,2020-11-02
141,Клиент 141,Ф,-,2020-11-01,2866893.66,2020-11-01
141,Клиент 141,Ф,-,2020-11-01,1375791.21,2020-11-03
142,Клиент 142,Ю,АО,2020-11-02,986978.71,2020-11-04
142,Клиент 142,Ю,АО,2020-11-02,2357172.70,2020-11-02
142,Клиент 142,Ю,АО,2020-11-02,1702839.20,2020-11-03
143,Клиент 143,Ф,-,2020-11-03,1530908.02,2020-11-01
143,Клиент 143,Ф,-,2020-11-03,2562927.54,2020-11-03
143,Клиент 143,Ф,-,2020-11-03,1508202.69,2020-11-04
144,Клиент 144,Ю,ПАО,2020-11-04,2867076.29,2020-11-04
144,Клиент 144,Ю,ПАО,2020-11-04,1113869.10,2020-11-01
144,Клиент 144,Ю,ПАО,2020-11-04,1375870.64,2020-11-02
145,Клиент 145,Ф,-,2020-11-01,1702942.40,2020-11-02
145,Клиент 145,Ф,-,2020-11-01,987054.83,2020-11-03
145,Клиент 145,Ф,-,2020-11-01,2357328.28,2020-11-01
146,Клиент 146,Ю,ООО,2020-11-02,1531011.20,2020-11-04
146,Клиент 146,Ю,ООО,2020-11-02,1508282.12,2020-11-03
146,Клиент 146,Ю,ООО,2020-11-02,2563106.86,2020-11-02
147,Клиент 147,Ф,-,2020-11-03,1375950.07,2020-11-01
147,Клиент 147,Ф,-,2020-11-03,2867258.92,2020-11-03
147,Клиент 147,Ф,-,2020-11-03,1113945.20,2020-11-04
148,Клиент 148,Ю,ИП,2020-11-01,987130.95,2020-11-02
148,Клиент 148,Ю,ИП,2020-11-01,1703045.60,2020-11-01
148,Клиент 148,Ю,ИП,2020-11-01,2357483.80,2020-11-04
149,Клиент 149,Ф,-,2020-11-02,1508361.55,2020-11-02
149,Клиент 149,Ф,-,2020-11-02,2563286.18,2020-11-01
149,Клиент 149,Ф,-,2020-11-02,1531114.40,2020-11-03
150,Клиент 150,Ю,АО,2020-11-03,2867441.55,2020-11-02
150,Клиент 150,Ю,АО,2020-11-03,1376029.50,2020-11-04
150,Клиент 150,Ю,АО,2020-11-03,1114021.32,2020-11-03
151,Клиент 151,Ф,-,2020-11-04,987207.07,2020-11-01
151,Клиент 151,Ф,-,2020-11-04,2357639.35,2020-11-03
151,Клиент 151,Ф,-,2020-11-04,1703148.80,2020-11-04
152,Клиент 152,Ю,ПАО,2020-11-01,1531217.60,2020-11-02
152,Клиент 152,Ю,ПАО,2020-11-01,2563465.50,2020-11-04
152,Клиент 152,Ю,ПАО,2020-11-01,1508440.98,2020-11-01
153,Клиент 153,Ф,-,2020-11-02,1114097.44,2020-11-02
153,Клиент 153,Ф,-,2020-11-02,2867624.18,2020-11-01
153,Клиент 153,Ф,-,2020-11-02,1376108.95,2020-11-03
154,Клиент 154,Ю,ООО,2020-11-03,2357794.90,2020-11-02
154,Клиент 154,Ю,ООО,2020-11-03,1703252.02,2020-11-03
154,Клиент 154,Ю,ООО,2020-11-03,987283.19,2020-11-04
155,Клиент 155,Ф,-,2020-11-01,1531320.80,2020-11-01
155,Клиент 155,Ф,-,2020-11-01,1508520.41,2020-11-04
155,Клиент 155,Ф,-,2020-11-01,2563644.85,2020-11-03
156,Клиент 156,Ю,ИП,2020-11-02,1114173.56,2020-11-01
156,Клиент 156,Ю,ИП,2020-11-02,1376188.37,2020-11-02
156,Клиент 156,Ю,ИП,2020-11-02,2867806.81,2020-11-04
157,Клиент 157,Ф,-,2020-11-03,1703355.20,2020-11-02
157,Клиент 157,Ф,-,2020-11-03,987359.31,2020-11-03
157,Клиент 157,Ф,-,2020-11-03,2357950.45,2020-11-01
158,Клиент 158,Ю,АО,2020-11-04,2563824.13,2020-11-02
158,Клиент 158,Ю,АО,2020-11-04,1531424.00,2020-11-04
158,Клиент 158,Ю,АО,2020-11-04,1508599.84,2020-11-03
159,Клиент 159,Ф,-,2020-11-01,1114249.68,2020-11-04
159,Клиент 159,Ф,-,2020-11-01,2867989.44,2020-11-03
159,Клиент 159,Ф,-,2020-11-01,1376267.80,2020-11-01
160,Клиент 160,Ю,ПАО,2020-11-02,1703458.40,2020-11-01
160,Клиент 160,Ю,ПАО,2020-11-02,2358106.00,2020-11-04
160,Клиент 160,Ю,ПАО,2020-11-02,987435.43,2020-11-02
161,Клиент 161,Ф,-,2020-11-03,1508679.27,2020-11-02
161,Клиент 161,Ф,-,2020-11-03,2564003.45,2020-11-01
161,Клиент 161,Ф,-,2020-11-03,1531527.20,2020-11-03
162,Клиент 162,Ю,ООО,2020-11-01,1114325.80,2020-11-03
162,Клиент 162,Ю,ООО,2020-11-01,1376347.23,2020-11-04
162,Клиент 162,Ю,ООО,2020-11-01,2868172.07,2020-11-02
163,Клиент 163,Ф,-,2020-11-02,1703561.60,2020-11-04
163,Клиент 163,Ф,-,2020-11-02,987511.56,2020-11-01
163,Клиент 163,Ф,-,2020-11-02,2358261.55,2020-11-03
164,Клиент 164,Ю,ИП,2020-11-03,1508758.72,2020-11-01
164,Клиент 164,Ю,ИП,2020-11-03,1531630.40,2020-11-02
164,Клиент 164,Ю,ИП,2020-11-03,2564182.77,2020-11-04
165,Клиент 165,Ф,-,2020-11-04,2868354.74,2020-11-01
165,Клиент 165,Ф,-,2020-11-04,1114401.92,2020-11-02
165,Клиент 165,Ф,-,2020-11-04,1376426.66,2020-11-03
166,Клиент 166,Ю,АО,2020-11-01,2358417.10,2020-11-02
166,Клиент 166,Ю,АО,2020-11-01,1703664.80,2020-11-03
166,Клиент 166,Ю,АО,2020-11-01,987587.66,2020-11-04
167,Клиент 167,Ф,-,2020-11-02,1508838.14,2020-11-04
167,Клиент 167,Ф,-,2020-11-02,2564362.09,2020-11-03
167,Клиент 167,Ф,-,2020-11-02,1531733.60,2020-11-01
168,Клиент 168,Ю,ПАО,2020-11-03,2868537.34,2020-11-04
168,Клиент 168,Ю,ПАО,2020-11-03,1114478.04,2020-11-01
168,Клиент 168,Ю,ПАО,2020-11-03,1376506.09,2020-11-02
169,Клиент 169,Ф,-,2020-11-01,2358572.65,2020-11-01
169,Клиент 169,Ф,-,2020-11-01,987663.78,2020-11-03
169,Клиент 169,Ф,-,2020-11-01,1703768.00,2020-11-02
170,Клиент 170,Ю,ООО,2020-11-02,2564541.41,2020-11-02
170,Клиент 170,Ю,ООО,2020-11-02,1531836.80,2020-11-04
170,Клиент 170,Ю,ООО,2020-11-02,1508917.57,2020-11-03
171,Клиент 171,Ф,-,2020-11-03,2868719.97,2020-11-03
171,Клиент 171,Ф,-,2020-11-03,1376585.52,2020-11-01
171,Клиент 171,Ф,-,2020-11-03,1114554.16,2020-11-04
172,Клиент 172,Ю,ИП,2020-11-04,987739.90,2020-11-02
172,Клиент 172,Ю,ИП,2020-11-04,1703871.20,2020-11-01
172,Клиент 172,Ю,ИП,2020-11-04,2358728.20,2020-11-04
173,Клиент 173,Ф,-,2020-11-01,2564720.73,2020-11-01
173,Клиент 173,Ф,-,2020-11-01,1531940.02,2020-11-03
173,Клиент 173,Ф,-,2020-11-01,1508997.00,2020-11-02
174,Клиент 174,Ю,АО,2020-11-02,2868902.60,2020-11-02
174,Клиент 174,Ю,АО,2020-11-02,1376664.95,2020-11-04
174,Клиент 174,Ю,АО,2020-11-02,1114630.29,2020-11-03
175,Клиент 175,Ф,-,2020-11-03,987816.02,2020-11-01
175,Клиент 175,Ф,-,2020-11-03,1703974.40,2020-11-04
175,Клиент 175,Ф,-,2020-11-03,2358883.78,2020-11-03
176,Клиент 176,Ю,ПАО,2020-11-01,2564900.05,2020-11-04
176,Клиент 176,Ю,ПАО,2020-11-01,1509076.43,2020-11-01
176,Клиент 176,Ю,ПАО,2020-11-01,1532043.20,2020-11-02
177,Клиент 177,Ф,-,2020-11-02,2869085.23,2020-11-01
177,Клиент 177,Ф,-,2020-11-02,1376744.38,2020-11-03
177,Клиент 177,Ф,-,2020-11-02,1114706.39,2020-11-02
178,Клиент 178,Ю,ООО,2020-11-03,987892.14,2020-11-04
178,Клиент 178,Ю,ООО,2020-11-03,2359039.30,2020-11-02
178,Клиент 178,Ю,ООО,2020-11-03,1704077.60,2020-11-03
179,Клиент 179,Ф,-,2020-11-04,2565079.37,2020-11-03
179,Клиент 179,Ф,-,2020-11-04,1532146.40,2020-11-01
179,Клиент 179,Ф,-,2020-11-04,1509155.86,2020-11-04
180,Клиент 180,Ю,ИП,2020-11-01,2869267.86,2020-11-04
180,Клиент 180,Ю,ИП,2020-11-01,1114782.51,2020-11-01
180,Клиент 180,Ю,ИП,2020-11-01,1376823.81,2020-11-02
181,Клиент 181,Ф,-,2020-11-02,2359194.85,2020-11-01
181,Клиент 181,Ф,-,2020-11-02,987968.26,2020-11-03
181,Клиент 181,Ф,-,2020-11-02,1704180.80,2020-11-02
182,Клиент 182,Ю,АО,2020-11-03,2565258.69,2020-11-02
182,Клиент 182,Ю,АО,2020-11-03,1532249.60,2020-11-04
182,Клиент 182,Ю,АО,2020-11-03,1509235.29,2020-11-03
183,Клиент 183,Ф,-,2020-11-01,1376903.26,2020-11-01
183,Клиент 183,Ф,-,2020-11-01,2869450.49,2020-11-03
183,Клиент 183,Ф,-,2020-11-01,1114858.63,2020-11-04
184,Клиент 184,Ю,ПАО,2020-11-02,1704284.02,2020-11-01
184,Клиент 184,Ю,ПАО,2020-11-02,988044.38,2020-11-02
184,Клиент 184,Ю,ПАО,2020-11-02,2359350.40,2020-11-04
185,Клиент 185,Ф,-,2020-11-03,1509314.72,2020-11-02
185,Клиент 185,Ф,-,2020-11-03,2565438.04,2020-11-01
185,Клиент 185,Ф,-,2020-11-03,1532352.80,2020-11-03
186,Клиент 186,Ю,ООО,2020-11-04,1114934.75,2020-11-03
186,Клиент 186,Ю,ООО,2020-11-04,2869633.12,2020-11-02
186,Клиент 186,Ю,ООО,2020-11-04,1376982.68,2020-11-04
187,Клиент 187,Ф,-,2020-11-01,2359505.95,2020-11-03
187,Клиент 187,Ф,-,2020-11-01,1704387.20,2020-11-04
187,Клиент 187,Ф,-,2020-11-01,988120.50,2020-11-01
188,Клиент 188,Ю,ИП,2020-11-02,1532456.00,2020-11-02
188,Клиент 188,Ю,ИП,2020-11-02,1509394.15,2020-11-01
188,Клиент 188,Ю,ИП,2020-11-02,2565617.32,2020-11-04
189,Клиент 189,Ф,-,2020-11-03,1115010.87,2020-11-02
189,Клиент 189,Ф,-,2020-11-03,1377062.11,2020-11-03
189,Клиент 189,Ф,-,2020-11-03,2869815.75,2020-11-01
190,Клиент 190,Ю,АО,2020-11-01,1704490.40,2020-11-03
190,Клиент 190,Ю,АО,2020-11-01,988196.62,2020-11-04
190,Клиент 190,Ю,АО,2020-11-01,2359661.50,2020-11-02
191,Клиент 191,Ф,-,2020-11-02,2565796.64,2020-11-03
191,Клиент 191,Ф,-,2020-11-02,1509473.58,2020-11-04
191,Клиент 191,Ф,-,2020-11-02,1532559.20,2020-11-01
192,Клиент 192,Ю,ПАО,2020-11-03,1115086.99,2020-11-01
192,Клиент 192,Ю,ПАО,2020-11-03,2869998.38,2020-11-04
192,Клиент 192,Ю,ПАО,2020-11-03,1377141.54,2020-11-02
193,Клиент 193,Ф,-,2020-11-04,2359817.05,2020-11-01
193,Клиент 193,Ф,-,2020-11-04,988272.75,2020-11-03
193,Клиент 193,Ф,-,2020-11-04,1704593.60,2020-11-02
194,Клиент 194,Ю,ООО,2020-11-01,2565975.96,2020-11-02
194,Клиент 194,Ю,ООО,2020-11-01,1532662.40,2020-11-04
194,Клиент 194,Ю,ООО,2020-11-01,1509553.03,2020-11-03
195,Клиент 195,Ф,-,2020-11-02,1377220.97,2020-11-01
195,Клиент 195,Ф,-,2020-11-02,2870181.05,2020-11-03
195,Клиент 195,Ф,-,2020-11-02,1115163.11,2020-11-04
196,Клиент 196,Ю,ИП,2020-11-03,988348.85,2020-11-02
196,Клиент 196,Ю,ИП,2020-11-03,2359972.60,2020-11-04
196,Клиент 196,Ю,ИП,2020-11-03,1704696.80,2020-11-01
197,Клиент 197,Ф,-,2020-11-01,1532765.60,2020-11-03
197,Клиент 197,Ф,-,2020-11-01,2566155.28,2020-11-01
197,Клиент 197,Ф,-,2020-11-01,1509632.45,2020-11-02
198,Клиент 198,Ю,АО,2020-11-02,1377300.40,2020-11-04
198,Клиент 198,Ю,АО,2020-11-02,2870363.65,2020-11-02
198,Клиент 198,Ю,АО,2020-11-02,1115239.23,2020-11-03
199,Клиент 199,Ф,-,2020-11-03,2360128.15,2020-11-03
199,Клиент 199,Ф,-,2020-11-03,1704800.00,2020-11-04
199,Клиент 199,Ф,-,2020-11-03,988424.97,2020-11-01
200,Клиент 200,Ю,ПАО,2020-11-04,2566334.60,2020-11-04
200,Клиент 200,Ю,ПАО,2020-11-04,1509711.88,2020-11-01
200,Клиент 200,Ю,ПАО,2020-11-04,1532868.80,2020-11-02
201,Клиент 201,Ф,-,2020-11-01,1377379.83,2020-11-03
201,Клиент 201,Ф,-,2020-11-01,2870546.28,2020-11-01
201,Клиент 201,Ф,-,2020-11-01,1115315.35,2020-11-02
202,Клиент 202,Ю,ООО,2020-11-02,1704903.20,2020-11-03
202,Клиент 202,Ю,ООО,2020-11-02,2360283.70,2020-11-02
202,Клиент 202,Ю,ООО,2020-11-02,988501.09,2020-11-04
203,Клиент 203,Ф,-,2020-11-03,1509791.31,2020-11-04
203,Клиент 203,Ф,-,2020-11-03,2566513.92,2020-11-03
203,Клиент 203,Ф,-,2020-11-03,1532972.02,2020-11-01
204,Клиент 204,Ю,ИП,2020-11-01,1377459.26,2020-11-02
204,Клиент 204,Ю,ИП,2020-11-01,1115391.48,2020-11-01
204,Клиент 204,Ю,ИП,2020-11-01,2870728.91,2020-11-04
205,Клиент 205,Ф,-,2020-11-02,1705006.40,2020-11-02
205,Клиент 205,Ф,-,2020-11-02,2360439.28,2020-11-01
205,Клиент 205,Ф,-,2020-11-02,988577.21,2020-11-03
206,Клиент 206,Ю,АО,2020-11-03,1533075.20,2020-11-04
206,Клиент 206,Ю,АО,2020-11-03,1509870.74,2020-11-03
206,Клиент 206,Ю,АО,2020-11-03,2566693.24,2020-11-02
207,Клиент 207,Ф,-,2020-11-04,1377538.69,2020-11-01
207,Клиент 207,Ф,-,2020-11-04,2870911.54,2020-11-03
207,Клиент 207,Ф,-,2020-11-04,1115467.58,2020-11-04
208,Клиент 208,Ю,ПАО,2020-11-01,988653.33,2020-11-02
208,Клиент 208,Ю,ПАО,2020-11-01,1705109.60,2020-11-01
208,Клиент 208,Ю,ПАО,2020-11-01,2360594.80,2020-11-04
209,Клиент 209,Ф,-,2020-11-02,1509950.17,2020-11-02
209,Клиент 209,Ф,-,2020-11-02,2566872.56,2020-11-01
209,Клиент 209,Ф,-,2020-11-02,1533178.40,2020-11-03
210,Клиент 210,Ю,ООО,2020-11-03,2871094.17,2020-11-02
210,Клиент 210,Ю,ООО,2020-11-03,1115543.70,2020-11-03
210,Клиент 210,Ю,ООО,2020-11-03,1377618.12,2020-11-04
211,Клиент 211,Ф,-,2020-11-01,988729.45,2020-11-01
211,Клиент 211,Ф,-,2020-11-01,1705212.80,2020-11-04
211,Клиент 211,Ф,-,2020-11-01,2360750.35,2020-11-03
212,Клиент 212,Ю,ИП,2020-11-02,1510029.60,2020-11-01
212,Клиент 212,Ю,ИП,2020-11-02,2567051.88,2020-11-04
212,Клиент 212,Ю,ИП,2020-11-02,1533281.60,2020-11-02
213,Клиент 213,Ф,-,2020-11-03,1377697.57,2020-11-03
213,Клиент 213,Ф,-,2020-11-03,1115619.82,2020-11-02
213,Клиент 213,Ф,-,2020-11-03,2871276.80,2020-11-01
214,Клиент 214,Ю,АО,2020-11-04,2360905.90,2020-11-02
214,Клиент 214,Ю,АО,2020-11-04,988805.57,2020-11-04
214,Клиент 214,Ю,АО,2020-11-04,1705316.02,2020-11-03
215,Клиент 215,Ф,-,2020-11-01,2567231.23,2020-11-03
215,Клиент 215,Ф,-,2020-11-01,1510109.03,2020-11-04
215,Клиент 215,Ф,-,2020-11-01,1533384.80,2020-11-01
216,Клиент 216,Ю,ПАО,2020-11-02,2871459.43,2020-11-04
216,Клиент 216,Ю,ПАО,2020-11-02,1377776.99,2020-11-02
216,Клиент 216,Ю,ПАО,2020-11-02,1115695.94,2020-11-01
217,Клиент 217,Ф,-,2020-11-03,1705419.20,2020-11-02
217,Клиент 217,Ф,-,2020-11-03,2361061.45,2020-11-01
217,Клиент 217,Ф,-,2020-11-03,988881.69,2020-11-03
218,Клиент 218,Ю,ООО,2020-11-01,1510188.46,2020-11-03
218,Клиент 218,Ю,ООО,2020-11-01,2567410.51,2020-11-02
218,Клиент 218,Ю,ООО,2020-11-01,1533488.00,2020-11-04
219,Клиент 219,Ф,-,2020-11-02,2871642.06,2020-11-03
219,Клиент 219,Ф,-,2020-11-02,1115772.06,2020-11-04
219,Клиент 219,Ф,-,2020-11-02,1377856.42,2020-11-01
220,Клиент 220,Ю,ИП,2020-11-03,988957.81,2020-11-02
220,Клиент 220,Ю,ИП,2020-11-03,1705522.40,2020-11-01
220,Клиент 220,Ю,ИП,2020-11-03,2361217.00,2020-11-04
221,Клиент 221,Ф,-,2020-11-04,1510267.89,2020-11-02
221,Клиент 221,Ф,-,2020-11-04,2567589.83,2020-11-01
221,Клиент 221,Ф,-,2020-11-04,1533591.20,2020-11-03
222,Клиент 222,Ю,АО,2020-11-01,1115848.18,2020-11-03
222,Клиент 222,Ю,АО,2020-11-01,2871824.69,2020-11-02
222,Клиент 222,Ю,АО,2020-11-01,1377935.85,2020-11-04
223,Клиент 223,Ф,-,2020-11-02,989033.94,2020-11-01
223,Клиент 223,Ф,-,2020-11-02,1705625.60,2020-11-04
223,Клиент 223,Ф,-,2020-11-02,2361372.55,2020-11-03
224,Клиент 224,Ю,ПАО,2020-11-03,1533694.40,2020-11-02
224,Клиент 224,Ю,ПАО,2020-11-03,2567769.15,2020-11-04
224,Клиент 224,Ю,ПАО,2020-11-03,1510347.34,2020-11-01
225,Клиент 225,Ф,-,2020-11-01,2872007.36,2020-11-01
225,Клиент 225,Ф,-,2020-11-01,1378015.28,2020-11-03
225,Клиент 225,Ф,-,2020-11-01,1115924.30,2020-11-02
226,Клиент 226,Ю,ООО,2020-11-02,2361528.10,2020-11-02
226,Клиент 226,Ю,ООО,2020-11-02,1705728.80,2020-11-03
226,Клиент 226,Ю,ООО,2020-11-02,989110.04,2020-11-04
227,Клиент 227,Ф,-,2020-11-03,1510426.76,2020-11-04
227,Клиент 227,Ф,-,2020-11-03,1533797.60,2020-11-01
227,Клиент 227,Ф,-,2020-11-03,2567948.47,2020-11-03
228,Клиент 228,Ю,ИП,2020-11-04,1378094.71,2020-11-02
228,Клиент 228,Ю,ИП,2020-11-04,1116000.42,2020-11-01
228,Клиент 228,Ю,ИП,2020-11-04,2872189.96,2020-11-04
229,Клиент 229,Ф,-,2020-11-01,2361683.65,2020-11-01
229,Клиент 229,Ф,-,2020-11-01,1705832.00,2020-11-02
229,Клиент 229,Ф,-,2020-11-01,989186.16,2020-11-03
230,Клиент 230,Ю,АО,2020-11-02,1510506.19,2020-11-03
230,Клиент 230,Ю,АО,2020-11-02,1533900.80,2020-11-04
230,Клиент 230,Ю,АО,2020-11-02,2568127.79,2020-11-02
231,Клиент 231,Ф,-,2020-11-03,2872372.59,2020-11-03
231,Клиент 231,Ф,-,2020-11-03,1116076.54,2020-11-04
231,Клиент 231,Ф,-,2020-11-03,1378174.14,2020-11-01
232,Клиент 232,Ю,ПАО,2020-11-01,989262.28,2020-11-02
232,Клиент 232,Ю,ПАО,2020-11-01,1705935.20,2020-11-01
232,Клиент 232,Ю,ПАО,2020-11-01,2361839.20,2020-11-04
233,Клиент 233,Ф,-,2020-11-02,1534004.02,2020-11-03
233,Клиент 233,Ф,-,2020-11-02,2568307.11,2020-11-01
233,Клиент 233,Ф,-,2020-11-02,1510585.62,2020-11-02
234,Клиент 234,Ю,ООО,2020-11-03,2872555.22,2020-11-02
234,Клиент 234,Ю,ООО,2020-11-03,1116152.67,2020-11-03
234,Клиент 234,Ю,ООО,2020-11-03,1378253.57,2020-11-04
235,Клиент 235,Ф,-,2020-11-04,989338.40,2020-11-01
235,Клиент 235,Ф,-,2020-11-04,1706038.40,2020-11-04
235,Клиент 235,Ф,-,2020-11-04,2361994.78,2020-11-03
236,Клиент 236,Ю,ИП,2020-11-01,2568486.43,2020-11-04
236,Клиент 236,Ю,ИП,2020-11-01,1510665.05,2020-11-01
236,Клиент 236,Ю,ИП,2020-11-01,1534107.20,2020-11-02
237,Клиент 237,Ф,-,2020-11-02,1378333.00,2020-11-03
237,Клиент 237,Ф,-,2020-11-02,2872737.85,2020-11-01
237,Клиент 237,Ф,-,2020-11-02,1116228.77,2020-11-02
238,Клиент 238,Ю,АО,2020-11-03,2362150.30,2020-11-02
238,Клиент 238,Ю,АО,2020-11-03,989414.52,2020-11-04
238,Клиент 238,Ю,АО,2020-11-03,1706141.60,2020-11-03
239,Клиент 239,Ф,-,2020-11-01,1534210.40,2020-11-01
239,Клиент 239,Ф,-,2020-11-01,2568665.75,2020-11-03
239,Клиент 239,Ф,-,2020-11-01,1510744.48,2020-11-04
240,Клиент 240,Ю,ПАО,2020-11-02,1378412.43,2020-11-02
240,Клиент 240,Ю,ПАО,2020-11-02,1116304.89,2020-11-01
240,Клиент 240,Ю,ПАО,2020-11-02,2872920.48,2020-11-04
241,Клиент 241,Ф,-,2020-11-03,1706244.80,2020-11-02
241,Клиент 241,Ф,-,2020-11-03,989490.64,2020-11-03
241,Клиент 241,Ф,-,2020-11-03,2362305.85,2020-11-01
242,Клиент 242,Ю,ООО,2020-11-04,1510823.91,2020-11-03
242,Клиент 242,Ю,ООО,2020-11-04,2568845.07,2020-11-02
242,Клиент 242,Ю,ООО,2020-11-04,1534313.60,2020-11-04
243,Клиент 243,Ф,-,2020-11-01,1378491.88,2020-11-01
243,Клиент 243,Ф,-,2020-11-01,1116381.01,2020-11-04
243,Клиент 243,Ф,-,2020-11-01,2873103.11,2020-11-03
244,Клиент 244,Ю,ИП,2020-11-02,2362461.40,2020-11-04
244,Клиент 244,Ю,ИП,2020-11-02,1706348.02,2020-11-01
244,Клиент 244,Ю,ИП,2020-11-02,989566.76,2020-11-02
245,Клиент 245,Ф,-,2020-11-03,1534416.80,2020-11-03
245,Клиент 245,Ф,-,2020-11-03,1510903.34,2020-11-02
245,Клиент 245,Ф,-,2020-11-03,2569024.42,2020-11-01
246,Клиент 246,Ю,АО,2020-11-01,1116457.13,2020-11-03
246,Клиент 246,Ю,АО,2020-11-01,2873285.74,2020-11-02
246,Клиент 246,Ю,АО,2020-11-01,1378571.30,2020-11-04
247,Клиент 247,Ф,-,2020-11-02,1706451.20,2020-11-04
247,Клиент 247,Ф,-,2020-11-02,989642.88,2020-11-01
247,Клиент 247,Ф,-,2020-11-02,2362616.95,2020-11-03
248,Клиент 248,Ю,ПАО,2020-11-03,1534520.00,2020-11-02
248,Клиент 248,Ю,ПАО,2020-11-03,1510982.77,2020-11-01
248,Клиент 248,Ю,ПАО,2020-11-03,2569203.70,2020-11-04
249,Клиент 249,Ф,-,2020-11-04,2873468.37,2020-11-01
249,Клиент 249,Ф,-,2020-11-04,1378650.73,2020-11-03
249,Клиент 249,Ф,-,2020-11-04,1116533.25,2020-11-02
250,Клиент 250,Ю,ООО,2020-11-01,1706554.40,2020-11-03
250,Клиент 250,Ю,ООО,2020-11-01,989719.00,2020-11-04
