AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
161,161,860545.05,0.00,860545.05,0.00,858528.95,0.00,860545.05,2020-11-01
162,162,0.00,1114325.80,0.00,0.00,0.00,81537.75,0.00,2020-11-03
162,162,1359492.80,0.00,0.00,0.00,1359492.80,0.00,0.00,2020-11-02
163,163,0.00,1703561.60,0.00,0.00,0.00,723385.77,0.00,2020-11-04
163,163,1243935.75,0.00,0.00,0.00,1243919.45,0.00,1243935.75,2020-11-03
164,164,0.00,1508758.72,0.00,0.00,0.00,0.00,0.00,2020-11-01
164,164,860621.17,0.00,0.00,0.00,852604.77,0.00,0.00,2020-11-04
165,165,1359596.02,0.00,0.00,0.00,1359596.02,0.00,1359596.02,2020-11-01
165,165,0.00,1114401.92,0.00,0.00,0.00,562941.82,0.00,2020-11-02
166,166,1244015.18,0.00,0.00,0.00,1237998.58,0.00,0.00,2020-11-02
166,166,0.00,1703664.80,0.00,1703664.80,0.00,0.00,0.00,2020-11-03
167,167,860697.29,0.00,0.00,0.00,860697.29,0.00,860697.29,2020-11-03
167,167,0.00,1508838.14,0.00,0.00,0.00,402497.86,0.00,2020-11-04
168,168,1359699.20,0.00,1359699.20,0.00,1355682.40,0.00,0.00,2020-11-04
168,168,0.00,1114478.04,0.00,1114478.04,0.00,0.00,0.00,2020-11-01
169,169,0.00,1703768.00,0.00,0.00,0.00,242053.91,0.00,2020-11-02
169,169,1244094.61,0.00,1244094.61,0.00,1244094.61,0.00,1244094.61,2020-11-01
170,170,0.00,1508917.57,0.00,0.00,0.00,0.00,0.00,2020-11-03
170,170,860773.41,0.00,0.00,0.00,858756.41,0.00,0.00,2020-11-02
171,171,0.00,1114554.16,0.00,0.00,0.00,81609.96,0.00,2020-11-04
171,171,1359802.40,0.00,0.00,0.00,1359802.40,0.00,1359802.40,2020-11-03
172,172,1244174.04,0.00,1244174.04,0.00,1244156.84,0.00,0.00,2020-11-04
172,172,0.00,1703871.20,0.00,0.00,0.00,723457.98,0.00,2020-11-01
173,173,0.00,1508997.00,0.00,1508997.00,0.00,0.00,0.00,2020-11-02
173,173,860849.53,0.00,0.00,0.00,852832.23,0.00,860849.53,2020-11-01
174,174,0.00,1114630.29,0.00,1114630.29,0.00,563014.03,0.00,2020-11-03
174,174,1359905.60,0.00,1359905.60,0.00,1359905.60,0.00,0.00,2020-11-02
175,175,0.00,1703974.40,0.00,1703974.40,0.00,0.00,0.00,2020-11-04
175,175,1244253.49,0.00,1244253.49,0.00,1238235.99,0.00,1244253.49,2020-11-03
176,176,860925.65,0.00,860925.65,0.00,860925.65,0.00,0.00,2020-11-04
176,176,0.00,1509076.43,0.00,1509076.43,0.00,402570.07,0.00,2020-11-01
177,177,0.00,1114706.39,0.00,1114706.39,0.00,0.00,0.00,2020-11-02
177,177,1360008.80,0.00,0.00,0.00,1355991.10,0.00,1360008.80,2020-11-01
178,178,0.00,1704077.60,0.00,0.00,0.00,242126.12,0.00,2020-11-03
178,178,1244332.91,0.00,0.00,0.00,1244332.91,0.00,0.00,2020-11-02
179,179,861001.77,0.00,0.00,0.00,858983.87,0.00,861001.77,2020-11-03
179,179,0.00,1509155.86,0.00,0.00,0.00,0.00,0.00,2020-11-04
180,180,1360112.00,0.00,1360112.00,0.00,1360112.00,0.00,0.00,2020-11-04
180,180,0.00,1114782.51,0.00,0.00,0.00,81682.16,0.00,2020-11-01
181,181,1244412.34,0.00,0.00,0.00,1244394.24,0.00,1244412.34,2020-11-01
181,181,0.00,1704180.80,0.00,1704180.80,0.00,723530.19,0.00,2020-11-02
182,182,861077.89,0.00,861077.89,0.00,853059.69,0.00,0.00,2020-11-02
182,182,0.00,1509235.29,0.00,0.00,0.00,0.00,0.00,2020-11-03
183,183,0.00,1114858.63,0.00,1114858.63,0.00,563086.23,0.00,2020-11-04
183,183,1360215.20,0.00,1360215.20,0.00,1360215.20,0.00,1360215.20,2020-11-03
184,184,0.00,1704284.02,0.00,1704284.02,0.00,0.00,0.00,2020-11-01
184,184,1244491.77,0.00,0.00,0.00,1238473.37,0.00,0.00,2020-11-04
185,185,0.00,1509314.72,0.00,1509314.72,0.00,402642.28,0.00,2020-11-02
185,185,861154.02,0.00,861154.02,0.00,861154.02,0.00,861154.02,2020-11-01
186,186,1360318.40,0.00,1360318.40,0.00,1356299.80,0.00,0.00,2020-11-02
186,186,0.00,1114934.75,0.00,0.00,0.00,0.00,0.00,2020-11-03
187,187,0.00,1704387.20,0.00,0.00,0.00,242198.32,0.00,2020-11-04
187,187,1244571.20,0.00,0.00,0.00,1244571.20,0.00,1244571.20,2020-11-03
188,188,861230.12,0.00,0.00,0.00,859211.32,0.00,0.00,2020-11-04
188,188,0.00,1509394.15,0.00,1509394.15,0.00,0.00,0.00,2020-11-01
189,189,0.00,1115010.87,0.00,1115010.87,0.00,81754.37,0.00,2020-11-02
189,189,1360421.60,0.00,1360421.60,0.00,1360421.60,0.00,1360421.60,2020-11-01
190,190,0.00,1704490.40,0.00,1704490.40,0.00,723602.39,0.00,2020-11-03
190,190,1244650.63,0.00,1244650.63,0.00,1244631.63,0.00,0.00,2020-11-02
191,191,0.00,1509473.58,0.00,0.00,0.00,0.00,0.00,2020-11-04
191,191,861306.24,0.00,861306.24,0.00,853287.14,0.00,861306.24,2020-11-03
192,192,1360524.80,0.00,1360524.80,0.00,1360524.80,0.00,0.00,2020-11-04
192,192,0.00,1115086.99,0.00,0.00,0.00,563158.44,0.00,2020-11-01
193,193,0.00,1704593.60,0.00,1704593.60,0.00,0.00,0.00,2020-11-02
193,193,1244730.06,0.00,1244730.06,0.00,1238710.76,0.00,1244730.06,2020-11-01
194,194,861382.36,0.00,861382.36,0.00,861382.36,0.00,0.00,2020-11-02
194,194,0.00,1509553.03,0.00,1509553.03,0.00,402714.49,0.00,2020-11-03
195,195,0.00,1115163.11,0.00,0.00,0.00,0.00,0.00,2020-11-04
195,195,1360628.02,0.00,1360628.02,0.00,1356608.52,0.00,1360628.02,2020-11-03
196,196,0.00,1704696.80,0.00,0.00,0.00,242270.53,0.00,2020-11-01
196,196,1244809.49,0.00,0.00,0.00,1244809.49,0.00,0.00,2020-11-04
197,197,861458.48,0.00,0.00,0.00,859438.78,0.00,861458.48,2020-11-01
197,197,0.00,1509632.45,0.00,0.00,0.00,0.00,0.00,2020-11-02
198,198,0.00,1115239.23,0.00,0.00,0.00,81826.58,0.00,2020-11-03
198,198,1360731.20,0.00,0.00,0.00,1360731.20,0.00,0.00,2020-11-02
199,199,0.00,1704800.00,0.00,1704800.00,0.00,723674.60,0.00,2020-11-04
199,199,1244888.92,0.00,1244888.92,0.00,1244869.02,0.00,1244888.92,2020-11-03
200,200,0.00,1509711.88,0.00,1509711.88,0.00,0.00,0.00,2020-11-01
200,200,861534.60,0.00,0.00,0.00,853514.60,0.00,0.00,2020-11-04
201,201,1360834.40,0.00,0.00,0.00,1360834.40,0.00,1360834.40,2020-11-01
201,201,0.00,1115315.35,0.00,0.00,0.00,563230.65,0.00,2020-11-02
202,202,0.00,1704903.20,0.00,1704903.20,0.00,0.00,0.00,2020-11-03
202,202,1244968.35,0.00,0.00,0.00,1238948.15,0.00,0.00,2020-11-02
203,203,0.00,1509791.31,0.00,0.00,0.00,402786.69,0.00,2020-11-04
203,203,861610.72,0.00,0.00,0.00,861610.72,0.00,861610.72,2020-11-03
204,204,0.00,1115391.48,0.00,1115391.48,0.00,0.00,0.00,2020-11-01
204,204,1360937.60,0.00,0.00,0.00,1356917.20,0.00,0.00,2020-11-04
205,205,1245047.80,0.00,0.00,0.00,1245047.80,0.00,1245047.80,2020-11-01
205,205,0.00,1705006.40,0.00,0.00,0.00,242342.74,0.00,2020-11-02
206,206,861686.84,0.00,861686.84,0.00,859666.24,0.00,0.00,2020-11-02
206,206,0.00,1509870.74,0.00,1509870.74,0.00,0.00,0.00,2020-11-03
207,207,1361040.80,0.00,1361040.80,0.00,1361040.80,0.00,1361040.80,2020-11-03
207,207,0.00,1115467.58,0.00,0.00,0.00,81898.78,0.00,2020-11-04
208,208,1245127.22,0.00,1245127.22,0.00,1245106.42,0.00,0.00,2020-11-04
208,208,0.00,1705109.60,0.00,0.00,0.00,723746.81,0.00,2020-11-01
209,209,0.00,1509950.17,0.00,1509950.17,0.00,0.00,0.00,2020-11-02
209,209,861762.96,0.00,0.00,0.00,853742.06,0.00,861762.96,2020-11-01
210,210,0.00,1115543.70,0.00,1115543.70,0.00,563302.85,0.00,2020-11-03
210,210,1361144.00,0.00,1361144.00,0.00,1361144.00,0.00,0.00,2020-11-02
211,211,0.00,1705212.80,0.00,0.00,0.00,0.00,0.00,2020-11-04
211,211,1245206.65,0.00,0.00,0.00,1239185.55,0.00,1245206.65,2020-11-03
212,212,0.00,1510029.60,0.00,1510029.60,0.00,402858.90,0.00,2020-11-01
212,212,861839.08,0.00,861839.08,0.00,861839.08,0.00,0.00,2020-11-04
213,213,0.00,1115619.82,0.00,0.00,0.00,0.00,0.00,2020-11-02
213,213,1361247.20,0.00,1361247.20,0.00,1357225.90,0.00,1361247.20,2020-11-01
214,214,1245286.08,0.00,0.00,0.00,1245286.08,0.00,0.00,2020-11-02
214,214,0.00,1705316.02,0.00,0.00,0.00,242414.95,0.00,2020-11-03
215,215,861915.21,0.00,0.00,0.00,859893.71,0.00,861915.21,2020-11-03
215,215,0.00,1510109.03,0.00,0.00,0.00,0.00,0.00,2020-11-04
216,216,1361350.40,0.00,1361350.40,0.00,1361350.40,0.00,0.00,2020-11-04
216,216,0.00,1115695.94,0.00,1115695.94,0.00,81970.99,0.00,2020-11-01
217,217,1245365.51,0.00,0.00,0.00,1245343.81,0.00,1245365.51,2020-11-01
217,217,0.00,1705419.20,0.00,0.00,0.00,723819.01,0.00,2020-11-02
218,218,0.00,1510188.46,0.00,0.00,0.00,0.00,0.00,2020-11-03
218,218,861991.31,0.00,0.00,0.00,853969.51,0.00,0.00,2020-11-02
219,219,1361453.60,0.00,1361453.60,0.00,1361453.60,0.00,1361453.60,2020-11-03
219,219,0.00,1115772.06,0.00,0.00,0.00,563375.06,0.00,2020-11-04
220,220,1245444.94,0.00,0.00,0.00,1239422.94,0.00,0.00,2020-11-04
220,220,0.00,1705522.40,0.00,1705522.40,0.00,0.00,0.00,2020-11-01
221,221,862067.43,0.00,862067.43,0.00,862067.43,0.00,862067.43,2020-11-01
221,221,0.00,1510267.89,0.00,0.00,0.00,402931.11,0.00,2020-11-02
222,222,0.00,1115848.18,0.00,1115848.18,0.00,0.00,0.00,2020-11-03
222,222,1361556.80,0.00,1361556.80,0.00,1357534.60,0.00,0.00,2020-11-02
223,223,1245524.37,0.00,0.00,0.00,1245524.37,0.00,1245524.37,2020-11-03
223,223,0.00,1705625.60,0.00,1705625.60,0.00,242487.15,0.00,2020-11-04
224,224,862143.55,0.00,0.00,0.00,860121.15,0.00,0.00,2020-11-04
224,224,0.00,1510347.34,0.00,0.00,0.00,0.00,0.00,2020-11-01
225,225,0.00,1115924.30,0.00,1115924.30,0.00,82043.20,0.00,2020-11-02
225,225,1361660.02,0.00,1361660.02,0.00,1361660.02,0.00,1361660.02,2020-11-01
226,226,0.00,1705728.80,0.00,0.00,0.00,723891.22,0.00,2020-11-03
226,226,1245603.80,0.00,0.00,0.00,1245581.20,0.00,0.00,2020-11-02
227,227,862219.67,0.00,862219.67,0.00,854196.97,0.00,862219.67,2020-11-03
227,227,0.00,1510426.76,0.00,0.00,0.00,0.00,0.00,2020-11-04
228,228,0.00,1116000.42,0.00,0.00,0.00,563447.27,0.00,2020-11-01
228,228,1361763.20,0.00,0.00,0.00,1361763.20,0.00,0.00,2020-11-04
229,229,0.00,1705832.00,0.00,1705832.00,0.00,0.00,0.00,2020-11-02
229,229,1245683.23,0.00,0.00,0.00,1239660.33,0.00,1245683.23,2020-11-01
230,230,862295.79,0.00,0.00,0.00,862295.79,0.00,0.00,2020-11-02
230,230,0.00,1510506.19,0.00,0.00,0.00,403003.31,0.00,2020-11-03
231,231,1361866.40,0.00,0.00,0.00,1357843.30,0.00,1361866.40,2020-11-03
231,231,0.00,1116076.54,0.00,0.00,0.00,0.00,0.00,2020-11-04
232,232,0.00,1705935.20,0.00,0.00,0.00,242559.36,0.00,2020-11-01
232,232,1245762.66,0.00,1245762.66,0.00,1245762.66,0.00,0.00,2020-11-04
233,233,0.00,1510585.62,0.00,0.00,0.00,0.00,0.00,2020-11-02
233,233,862371.91,0.00,862371.91,0.00,860348.61,0.00,862371.91,2020-11-01
234,234,1361969.60,0.00,1361969.60,0.00,1361969.60,0.00,0.00,2020-11-02
234,234,0.00,1116152.67,0.00,0.00,0.00,82115.41,0.00,2020-11-03
235,235,0.00,1706038.40,0.00,1706038.40,0.00,723963.43,0.00,2020-11-04
235,235,1245842.11,0.00,1245842.11,0.00,1245818.61,0.00,1245842.11,2020-11-03
236,236,0.00,1510665.05,0.00,1510665.05,0.00,0.00,0.00,2020-11-01
236,236,862448.03,0.00,862448.03,0.00,854424.43,0.00,0.00,2020-11-04
237,237,0.00,1116228.77,0.00,1116228.77,0.00,563519.47,0.00,2020-11-02
237,237,1362072.80,0.00,0.00,0.00,1362072.80,0.00,1362072.80,2020-11-01
238,238,1245921.53,0.00,0.00,0.00,1239897.73,0.00,0.00,2020-11-02
238,238,0.00,1706141.60,0.00,1706141.60,0.00,0.00,0.00,2020-11-03
239,239,862524.15,0.00,862524.15,0.00,862524.15,0.00,862524.15,2020-11-03
239,239,0.00,1510744.48,0.00,0.00,0.00,403075.52,0.00,2020-11-04
240,240,0.00,1116304.89,0.00,1116304.89,0.00,0.00,0.00,2020-11-01
240,240,1362176.00,0.00,0.00,0.00,1358152.00,0.00,0.00,2020-11-04
241,241,1246000.96,0.00,0.00,0.00,1246000.96,0.00,1246000.96,2020-11-01
241,241,0.00,1706244.80,0.00,1706244.80,0.00,242631.57,0.00,2020-11-02
242,242,0.00,1510823.91,0.00,1510823.91,0.00,0.00,0.00,2020-11-03
242,242,862600.27,0.00,0.00,0.00,860576.07,0.00,0.00,2020-11-02
243,243,0.00,1116381.01,0.00,1116381.01,0.00,82187.61,0.00,2020-11-04
243,243,1362279.20,0.00,0.00,0.00,1362279.20,0.00,1362279.20,2020-11-03
244,244,0.00,1706348.02,0.00,1706348.02,0.00,724035.64,0.00,2020-11-01
244,244,1246080.39,0.00,0.00,0.00,1246055.99,0.00,0.00,2020-11-04
245,245,862676.40,0.00,862676.40,0.00,854651.90,0.00,862676.40,2020-11-01
245,245,0.00,1510903.34,0.00,0.00,0.00,0.00,0.00,2020-11-02
246,246,0.00,1116457.13,0.00,0.00,0.00,563591.68,0.00,2020-11-03
246,246,1362382.40,0.00,0.00,0.00,1362382.40,0.00,0.00,2020-11-02
247,247,0.00,1706451.20,0.00,1706451.20,0.00,0.00,0.00,2020-11-04
247,247,1246159.82,0.00,1246159.82,0.00,1240135.12,0.00,1246159.82,2020-11-03
248,248,0.00,1510982.77,0.00,1510982.77,0.00,403147.73,0.00,2020-11-01
248,248,862752.50,0.00,862752.50,0.00,862752.50,0.00,0.00,2020-11-04
249,249,1362485.60,0.00,0.00,0.00,1358460.70,0.00,1362485.60,2020-11-01
249,249,0.00,1116533.25,0.00,0.00,0.00,0.00,0.00,2020-11-02
250,250,0.00,1706554.40,0.00,0.00,0.00,242703.77,0.00,2020-11-03
250,250,1246239.25,0.00,1246239.25,0.00,1246239.25,0.00,0.00,2020-11-02
251,251,862828.62,0.00,0.00,0.00,860803.52,0.00,862828.62,2020-11-03
251,251,0.00,1511062.20,0.00,1511062.20,0.00,0.00,0.00,2020-11-04
252,252,0.00,1116609.37,0.00,0.00,0.00,82259.82,0.00,2020-11-01
252,252,1362588.80,0.00,0.00,0.00,1362588.80,0.00,0.00,2020-11-04
253,253,0.00,1706657.60,0.00,0.00,0.00,724107.84,0.00,2020-11-02
253,253,1246318.68,0.00,0.00,0.00,1246293.38,0.00,1246318.68,2020-11-01
254,254,0.00,1511141.65,0.00,0.00,0.00,0.00,0.00,2020-11-03
254,254,862904.74,0.00,0.00,0.00,854879.34,0.00,0.00,2020-11-02
255,255,0.00,1116685.49,0.00,0.00,0.00,563663.89,0.00,2020-11-04
255,255,1362692.02,0.00,1362692.02,0.00,1362692.02,0.00,1362692.02,2020-11-03
256,256,1246398.11,0.00,0.00,0.00,1240372.51,0.00,0.00,2020-11-04
256,256,0.00,1706760.80,0.00,1706760.80,0.00,0.00,0.00,2020-11-01
257,257,862980.86,0.00,0.00,0.00,862980.86,0.00,862980.86,2020-11-01
257,257,0.00,1511221.07,0.00,1511221.07,0.00,403219.93,0.00,2020-11-02
258,258,1362795.20,0.00,0.00,0.00,1358769.40,0.00,0.00,2020-11-02
258,258,0.00,1116761.61,0.00,1116761.61,0.00,0.00,0.00,2020-11-03
259,259,0.00,1706864.00,0.00,0.00,0.00,242775.98,0.00,2020-11-04
259,259,1246477.54,0.00,0.00,0.00,1246477.54,0.00,1246477.54,2020-11-03
260,260,863056.98,0.00,863056.98,0.00,861030.98,0.00,0.00,2020-11-04
260,260,0.00,1511300.50,0.00,1511300.50,0.00,0.00,0.00,2020-11-01
261,261,1362898.40,0.00,0.00,0.00,1362898.40,0.00,1362898.40,2020-11-01
261,261,0.00,1116837.73,0.00,0.00,0.00,82332.03,0.00,2020-11-02
262,262,1246556.97,0.00,1246556.97,0.00,1246530.77,0.00,0.00,2020-11-02
262,262,0.00,1706967.20,0.00,0.00,0.00,724180.05,0.00,2020-11-03
263,263,0.00,1511379.93,0.00,0.00,0.00,0.00,0.00,2020-11-04
263,263,863133.10,0.00,0.00,0.00,855106.80,0.00,863133.10,2020-11-03
264,264,1363001.60,0.00,1363001.60,0.00,1363001.60,0.00,0.00,2020-11-04
264,264,0.00,1116913.86,0.00,0.00,0.00,563736.10,0.00,2020-11-01
265,265,1246636.42,0.00,1246636.42,0.00,1240609.92,0.00,1246636.42,2020-11-01
265,265,0.00,1707070.40,0.00,0.00,0.00,0.00,0.00,2020-11-02
266,266,863209.22,0.00,863209.22,0.00,863209.22,0.00,0.00,2020-11-02
266,266,0.00,1511459.36,0.00,0.00,0.00,403292.14,0.00,2020-11-03
267,267,1363104.80,0.00,1363104.80,0.00,1359078.10,0.00,1363104.80,2020-11-03
267,267,0.00,1116989.96,0.00,1116989.96,0.00,0.00,0.00,2020-11-04
268,268,0.00,1707173.60,0.00,1707173.60,0.00,242848.19,0.00,2020-11-01
268,268,1246715.84,0.00,0.00,0.00,1246715.84,0.00,0.00,2020-11-04
269,269,863285.34,0.00,0.00,0.00,861258.44,0.00,863285.34,2020-11-01
269,269,0.00,1511538.79,0.00,1511538.79,0.00,0.00,0.00,2020-11-02
270,270,1363208.00,0.00,1363208.00,0.00,1363208.00,0.00,0.00,2020-11-02
270,270,0.00,1117066.08,0.00,1117066.08,0.00,82404.23,0.00,2020-11-03
271,271,0.00,1707276.80,0.00,0.00,0.00,724252.26,0.00,2020-11-04
271,271,1246795.27,0.00,0.00,0.00,1246768.17,0.00,1246795.27,2020-11-03
272,272,0.00,1511618.22,0.00,1511618.22,0.00,0.00,0.00,2020-11-01
272,272,863361.46,0.00,863361.46,0.00,855334.26,0.00,0.00,2020-11-04
273,273,1363311.20,0.00,0.00,0.00,1363311.20,0.00,1363311.20,2020-11-01
273,273,0.00,1117142.20,0.00,1117142.20,0.00,563808.30,0.00,2020-11-02
274,274,1246874.70,0.00,0.00,0.00,1240847.30,0.00,0.00,2020-11-02
274,274,0.00,1707380.02,0.00,1707380.02,0.00,0.00,0.00,2020-11-03
275,275,0.00,1511697.65,0.00,0.00,0.00,403364.35,0.00,2020-11-04
275,275,863437.59,0.00,0.00,0.00,863437.59,0.00,863437.59,2020-11-03
276,276,0.00,1117218.32,0.00,0.00,0.00,0.00,0.00,2020-11-01
276,276,1363414.40,0.00,1363414.40,0.00,1359386.80,0.00,0.00,2020-11-04
277,277,1246954.13,0.00,1246954.13,0.00,1246954.13,0.00,1246954.13,2020-11-01
277,277,0.00,1707483.20,0.00,1707483.20,0.00,242920.39,0.00,2020-11-02
278,278,0.00,1511777.08,0.00,0.00,0.00,0.00,0.00,2020-11-03
278,278,863513.69,0.00,0.00,0.00,861485.89,0.00,0.00,2020-11-02
279,279,0.00,1117294.44,0.00,0.00,0.00,82476.44,0.00,2020-11-04
279,279,1363517.60,0.00,0.00,0.00,1363517.60,0.00,1363517.60,2020-11-03
280,280,1247033.56,0.00,1247033.56,0.00,1247005.56,0.00,0.00,2020-11-04
280,280,0.00,1707586.40,0.00,1707586.40,0.00,724324.46,0.00,2020-11-01
281,281,863589.81,0.00,863589.81,0.00,855561.71,0.00,863589.81,2020-11-01
281,281,0.00,1511856.51,0.00,1511856.51,0.00,0.00,0.00,2020-11-02
282,282,1363620.80,0.00,1363620.80,0.00,1363620.80,0.00,0.00,2020-11-02
282,282,0.00,1117370.56,0.00,0.00,0.00,563880.51,0.00,2020-11-03
283,283,1247112.99,0.00,0.00,0.00,1241084.69,0.00,1247112.99,2020-11-03
283,283,0.00,1707689.60,0.00,1707689.60,0.00,0.00,0.00,2020-11-04
284,284,863665.93,0.00,863665.93,0.00,863665.93,0.00,0.00,2020-11-04
284,284,0.00,1511935.96,0.00,1511935.96,0.00,403436.56,0.00,2020-11-01
285,285,0.00,1117446.68,0.00,1117446.68,0.00,0.00,0.00,2020-11-02
285,285,1363724.02,0.00,1363724.02,0.00,1359695.52,0.00,1363724.02,2020-11-01
286,286,1247192.42,0.00,1247192.42,0.00,1247192.42,0.00,0.00,2020-11-02
286,286,0.00,1707792.80,0.00,1707792.80,0.00,242992.60,0.00,2020-11-03
287,287,0.00,1512015.38,0.00,0.00,0.00,0.00,0.00,2020-11-04
287,287,863742.05,0.00,0.00,0.00,861713.35,0.00,863742.05,2020-11-03
288,288,0.00,1117522.80,0.00,1117522.80,0.00,82548.65,0.00,2020-11-01
288,288,1363827.20,0.00,1363827.20,0.00,1363827.20,0.00,0.00,2020-11-04
289,289,1247271.85,0.00,0.00,0.00,1247242.95,0.00,1247271.85,2020-11-01
289,289,0.00,1707896.00,0.00,1707896.00,0.00,724396.67,0.00,2020-11-02
290,290,0.00,1512094.81,0.00,1512094.81,0.00,0.00,0.00,2020-11-03
290,290,863818.17,0.00,863818.17,0.00,855789.17,0.00,0.00,2020-11-02
291,291,1363930.40,0.00,1363930.40,0.00,1363930.40,0.00,1363930.40,2020-11-03
291,291,0.00,1117598.92,0.00,0.00,0.00,563952.72,0.00,2020-11-04
292,292,1247351.28,0.00,1247351.28,0.00,1241322.08,0.00,0.00,2020-11-04
292,292,0.00,1707999.20,0.00,0.00,0.00,0.00,0.00,2020-11-01
293,293,0.00,1512174.24,0.00,1512174.24,0.00,403508.76,0.00,2020-11-02
293,293,863894.29,0.00,863894.29,0.00,863894.29,0.00,863894.29,2020-11-01
294,294,0.00,1117675.05,0.00,0.00,0.00,0.00,0.00,2020-11-03
294,294,1364033.60,0.00,0.00,0.00,1360004.20,0.00,0.00,2020-11-02
295,295,1247430.73,0.00,0.00,0.00,1247430.73,0.00,1247430.73,2020-11-03
295,295,0.00,1708102.40,0.00,0.00,0.00,243064.81,0.00,2020-11-04
296,296,863970.41,0.00,863970.41,0.00,861940.81,0.00,0.00,2020-11-04
296,296,0.00,1512253.67,0.00,0.00,0.00,0.00,0.00,2020-11-01
297,297,0.00,1117751.15,0.00,1117751.15,0.00,82620.85,0.00,2020-11-02
297,297,1364136.80,0.00,0.00,0.00,1364136.80,0.00,1364136.80,2020-11-01
298,298,0.00,1708205.60,0.00,0.00,0.00,724468.88,0.00,2020-11-03
298,298,1247510.15,0.00,1247510.15,0.00,1247480.35,0.00,0.00,2020-11-02
299,299,0.00,1512333.10,0.00,1512333.10,0.00,0.00,0.00,2020-11-04
299,299,864046.53,0.00,864046.53,0.00,856016.63,0.00,864046.53,2020-11-03
300,300,1364240.00,0.00,0.00,0.00,1364240.00,0.00,0.00,2020-11-04
300,300,0.00,1117827.27,0.00,0.00,0.00,564024.92,0.00,2020-11-01
301,301,0.00,1708308.80,0.00,1708308.80,0.00,0.00,0.00,2020-11-02
301,301,1247589.58,0.00,1247589.58,0.00,1241559.48,0.00,1247589.58,2020-11-01
302,302,0.00,1512412.53,0.00,0.00,0.00,403580.97,0.00,2020-11-03
302,302,864122.65,0.00,0.00,0.00,864122.65,0.00,0.00,2020-11-02
303,303,1364343.20,0.00,0.00,0.00,1360312.90,0.00,1364343.20,2020-11-03
303,303,0.00,1117903.39,0.00,0.00,0.00,0.00,0.00,2020-11-04
304,304,0.00,1708412.02,0.00,0.00,0.00,243137.02,0.00,2020-11-01
304,304,1247669.01,0.00,1247669.01,0.00,1247669.01,0.00,0.00,2020-11-04
305,305,0.00,1512491.96,0.00,1512491.96,0.00,0.00,0.00,2020-11-02
305,305,864198.78,0.00,864198.78,0.00,862168.28,0.00,864198.78,2020-11-01
306,306,0.00,1117979.51,0.00,0.00,0.00,82693.06,0.00,2020-11-03
306,306,1364446.40,0.00,1364446.40,0.00,1364446.40,0.00,0.00,2020-11-02
307,307,0.00,1708515.20,0.00,0.00,0.00,724541.08,0.00,2020-11-04
307,307,1247748.44,0.00,1247748.44,0.00,1247717.74,0.00,1247748.44,2020-11-03
308,308,864274.88,0.00,0.00,0.00,856244.08,0.00,0.00,2020-11-04
308,308,0.00,1512571.39,0.00,0.00,0.00,0.00,0.00,2020-11-01
309,309,0.00,1118055.63,0.00,1118055.63,0.00,564097.13,0.00,2020-11-02
309,309,1364549.60,0.00,1364549.60,0.00,1364549.60,0.00,1364549.60,2020-11-01
310,310,0.00,1708618.40,0.00,0.00,0.00,0.00,0.00,2020-11-03
310,310,1247827.87,0.00,1247827.87,0.00,1241796.87,0.00,0.00,2020-11-02
311,311,0.00,1512650.82,0.00,0.00,0.00,403653.18,0.00,2020-11-04
311,311,864351.00,0.00,0.00,0.00,864351.00,0.00,864351.00,2020-11-03
312,312,1364652.80,0.00,1364652.80,0.00,1360621.60,0.00,0.00,2020-11-04
312,312,0.00,1118131.75,0.00,1118131.75,0.00,0.00,0.00,2020-11-01
313,313,0.00,1708721.60,0.00,1708721.60,0.00,243209.22,0.00,2020-11-02
313,313,1247907.30,0.00,1247907.30,0.00,1247907.30,0.00,1247907.30,2020-11-01
314,314,0.00,1512730.27,0.00,0.00,0.00,0.00,0.00,2020-11-03
314,314,864427.12,0.00,0.00,0.00,862395.72,0.00,0.00,2020-11-02
315,315,1364756.02,0.00,0.00,0.00,1364756.02,0.00,1364756.02,2020-11-03
315,315,0.00,1118207.87,0.00,1118207.87,0.00,82765.27,0.00,2020-11-04
316,316,1247986.73,0.00,0.00,0.00,1247955.13,0.00,0.00,2020-11-04
316,316,0.00,1708824.80,0.00,0.00,0.00,724613.29,0.00,2020-11-01
317,317,864503.24,0.00,0.00,0.00,856471.54,0.00,864503.24,2020-11-01
317,317,0.00,1512809.69,0.00,0.00,0.00,0.00,0.00,2020-11-02
318,318,1364859.20,0.00,0.00,0.00,1364859.20,0.00,0.00,2020-11-02
318,318,0.00,1118283.99,0.00,0.00,0.00,564169.34,0.00,2020-11-03
319,319,0.00,1708928.00,0.00,1708928.00,0.00,0.00,0.00,2020-11-04
319,319,1248066.16,0.00,0.00,0.00,1242034.26,0.00,1248066.16,2020-11-03
320,320,0.00,1512889.12,0.00,1512889.12,0.00,403725.38,0.00,2020-11-01
320,320,864579.36,0.00,0.00,0.00,864579.36,0.00,0.00,2020-11-04
321,321,0.00,1118360.11,0.00,0.00,0.00,0.00,0.00,2020-11-02
321,321,1364962.40,0.00,0.00,0.00,1360930.30,0.00,1364962.40,2020-11-01
322,322,0.00,1709031.20,0.00,1709031.20,0.00,243281.43,0.00,2020-11-03
